year,to_country_id,to_country,performer,song,place_contest,place_final,points_final,points_tele_final,points_jury_final,composers,youtube_url,winner,top5,finalist,lyrics_english,total_without_contestant,per_of_pot_max,lyrics_token,tele_percentage,jury_percentage,region
2017,md,Moldova,Sunstroke Project,Hey Mamma,3.0,3.0,374.0,264.0,110.0,Anton Ragoza;Mihail Cebotarenco;Sergei Yalovitsky;Sergey Stepanov,https://youtube.com/watch?v=SWaQdHoCvYk,0,1,1,"Hey, hey you
You won't ever hide what you think of me
I see your clue
No, you worry about me, don't need to be
Hey, hey you
It's a girl and maybe she'll sleep at home
But I steal her alone
And I say mamma, mamma, don't be so down
I'm not that defendant boy
Mamma, mamma, don't be so down
All the kids going round and round
Mamma, mamma, don't be so mad
If you knew me you'd be surprised
Mamma, mamma, don't be so mad
(She'll be back home till sunrise)
Like the sun in the sea
She will disappear tonight with me
I know we're not anymore
Do what other cats did before
Hey, hey you (Hey you)
It's a girl and maybe she'll sleep at home
But I steal her alone
And I say mamma, mamma, don't be so down
I'm not that defendent boy
Mamma, mamma, don't be so down
All the kids going round and round
Mamma, mamma, don't be so mad
If you knew me you'd be surprised
Mamma, mamma, don't be so mad
(She'll be back home till sunrise)
(Mamma, mamma, ma…)
(Mamma, mamma, ma…) Oh, mamma, mamma, ma…
(Mamma, mamma, ma…)
(Mamma, mamma, mamma)
(Mamma, mamma, ma…)
(Mamma, mamma, ma…) Oh, mamma, mamma, ma…
(Mamma, mamma, ma…)
(Mamma, mamma)
And I say mamma, mamma, don't be so down
I'm not that defendent boy
Mamma, mamma, don't be so down
All the kids going round and round
Mamma, mamma, don't be so mad
If you knew me you'd be surprised
Mamma, mamma, don't be so mad
She'll be back home till sunriѕe
Hey mamma, hey mamma, hey mamma ma…
Hey mamma, hey mamma, hey mamma ma…
Hey mamma, hey mamma, hey mamma ma…
Hey mamma, hey mamma (Hey bababa…)
Hey mamma, hey mamma, hey mamma ma…
Hey mamma, hey mamma, hey mamma ma…
Hey mamma mа…",984,38.0,"['clue', 'girl', 'home', 'defendant', 'boy', 'kid', 'sunrise', 'sun', 'sea', 'tonight', 'cat', 'girl', 'home', 'boy', 'kid', 'sunrise', 'boy', 'kid', 'mamma', 'bababa']",26.8,11.2,Eastern Europe
2017,be,Belgium,Blanche,City Lights,4.0,4.0,363.0,255.0,108.0,Emmanuel Delcourt;Pierre Dumoulin,https://youtube.com/watch?v=oxsCmChDYwA,0,1,1,"All alone in the danger zone
Are you ready to take my hand?
All alone in the flame of doubt
Are we going to lose it all?
I could never leave you and the city lights
I could never beat the storm in your eyes
The storm in your bright eyes
All alone in the danger zone
Are you ready to take my hand?
All alone in the flame of doubt
Are we going to lose it all?
Looking between the space and the city lights
All we are is in the stars in your eyes
The stars in your dark eyes
All alone in the danger zone
Are you ready to take my hand?
All alone in the flame of doubt
Are we going to lose it all?
Let's put some light into our lives
But keep the storm that's in your eyes
Let's put some light into our lives
All alone in the danger zone
Are you ready to take my hand?
All alone in the flame of doubt
Are we going to lose it all?
All alone in the danger zone
Are you ready to take my hand?
All alone in the flame of doubt
Are we going to lose it all?
To lose it all
To loѕe it аll
Helemaal alleen in de gevarenzone
Ben je klaar om mijn hand te pakken?
Helemaal alleen in de vlam van twijfel
Gaan we het allemaal verliezen?
Ik kon jouw en de stadlichten nooit laten gaan
Ik zou de storm in je ogen nooit verslaan
De storm in je heldere ogen
Helemaal alleen in de gevarenzone
Ben je klaar om mijn hand te pakken?
Helemaal alleen in de vlam van twijfel
Gaan we het allemaal verliezen?
Kijken tussen de ruimte en de stadlichten
Alles dat we zijn is hier in de sterren in je ogen
De sterren in je donkere ogen
Helemaal alleen in de gevarenzone
Ben je klaar om mijn hand te pakken?
Helemaal alleen in de vlam van twijfel
Gaan we het allemaal verliezen?
Laten we wat licht in onze levens plaatsen
Maar bewaar de storm dat in je ogen is
Laten we wat licht in onze levens plaatѕen
Helemaal alleen in de gevarenzone
Ben je klaar om mijn hand te pakken?
Helemaal alleen in de vlam van twijfel
Gaan we het allemaal verliezen?
Helemaal alleen in de gevarenzone
Ben je klaar om mijn hand te pakken?
Helemaal alleen in de vlam van twijfel
Gaan we het allemaal verliezen?
Het allemaal verliezen
Het allemaаl verliezen
Tout seul dans la zone de danger
Es-tu prêt à prendre ma main?
Tout seul dans la flamme du doute
Allons-nous perdre tout cela?
Je ne pourrais jamais te quitter et les lumières de la ville
Je ne pourrais jamais battre la tempête dans tes yeux
La tempête dans tes yeux clairs
Tout seul dans la zone de danger
Es-tu prêt à prendre ma main?
Tout seul dans la flamme du doute
Allons-nous perdre tout cela?
En regardant entre l'espace et les lumières de la ville
Tout ce que nous sommes, c'est dans les étoiles dans tes yeux
Les étoiles dans tes yeux foncés
Tout seul dans la zone de danger
Es-tu prêt à prendre ma main?
Tout seul dans la flamme du doute
Allons-nous perdre tout cela?
Mettons un peu de lumière dans nos vies
Mais gardons la tempête, qui est dans tes yeux
Mettons un peu de lumière dans nos vies
Tout seul dans la zone de danger
Es-tu prêt à prendre ma main?
Tout seul dans la flamme du doute
Allons-nous perdre tout cela?
Tout seul dans la zone de danger
Es-tu prêt à prendre ma main?
Tout seul dans la flamme du doute
Allons-nouѕ perdre tout cela?
Perdre tout cela
Perdre tout celа
Ganz allein in der Gefahrenzone
Bist du bereit, meine Hand zu nehmen?
Ganz allein in der Flamme des Zweifelns
Werden wir das alles verlieren?
Ich könnte dich und die Lichter der Stadt niemals verlieren
Ich könnte niemals den Sturm in deinen Augen schlagen
Den Sturm in deinen hellen Augen
Ganz allein in der Gefahrenzone
Bist du bereit, meine Hand zu nehmen?
Ganz allein in der Flamme des Zweifelns
Werden wir das alles verlieren?
Wir schauen zwischen das Weltall und die Lichter der Stadt
Alles, was wir sind, sind die Sterne in deinen Augen
Die Sterne in deinen dunklen Augen
Ganz allein in der Gefahrenzone
Bist du bereit, meine Hand zu nehmen?
Ganz allein in der Flamme des Zweifelns
Werden wir das alles verlieren?
Lass uns ein wenig Licht in unser Leben bringen
Aber den Sturm, der in deinen Augen ist, behalten
Lass uns ein wenig Licht in unser Leben bringen
Ganz allein in der Gefahrenzone
Bist du bereit, meine Hand zu nehmen?
Ganz allein in der Flamme des Zweifelns
Werden wir das alles verlieren?
Ganz allein in der Gefahrenzone
Bist du bereit, meine Hand zu nehmen?
Ganz allein in der Flamme des Zweifelns
Werden wir das alles verlieren?
Das alles verlieren
Das аlleѕ verlieren
Ολομόναχη στην επικίνδυνη ζώνη
Είσαι έτοιμος να πιάσεις το χέρι μου;
Ολομόναχη στη φλόγα της αμφιβολίας
Θα τα χάσουμε όλα;
Δεν θα μπορούσα ποτέ να αφήσω εσένα και τα φώτα της πόλης
Δεν μπόρεσα ποτέ να νικήσω την καταιγίδα στα μάτια σου
Η καταιγίδα στα λαμπερά σου μάτια
Ολομόναχη στην επικίνδυνη ζώνη
Είσαι έτοιμος να πιάσεις το χέρι μου;
Ολομόναχη στη φλόγα της αμφιβολίας
Θα τα χάσουμε όλα;
Κοιτάζοντας ανάμεσα στο χώρο και τα φώτα της πόλης
Το μόνο που είμαστε είναι στα αστέρια στα μάτια σου
Τα αστέρια στα σκοτεινά σου μάτια
Ολομόναχη στην επικίνδυνη ζώνη
Είσαι έτοιμος να πιάσεις το χέρι μου;
Ολομόναχη στη φλόγα της αμφιβολίας
Θα τα χάσουμε όλα;
Ας βάλουμε λίγο φως στη ζωή μας
Αλλά κράτα την καταιγίδα που είναι στα μάτια σου
Ας βάλουμε λίγο φως στη ζωή μας
Ολομόναχη στην επικίνδυνη ζώνη
Είσαι έτοιμος να πιάσεις το χέρι μου;
Ολομόναχη στη φλόγα της αμφιβολίας
Θα τα χάσουμε όλα;
Ολομόναχη στην επικίνδυνη ζώνη
Είσαι έτοιμος να πιάσεις το χέρι μου;
Ολομόναχη στη φλόγα της αμφιβολίας
Θα τα χάσουμε όλα;
Να τα χάσουμε όλα
Να τα χάσουμε όλα
Tehlikeli bölgede yalnız başımıza
Elimi tutmaya hazır mısın?
Şüphenin ateşinde yalnız başımıza
Hepsini kaybedecek miyiz?
Seni ve şehir ışıklarını asla terk edemem
Asla gözlerindeki fırtınayı yenemem
Parlak gözlerindeki fırtınayı
Tehlikeli bölgede yalnız başımıza
Elimi tutmaya hazır mısın?
Şüphenin ateşinde yalnız başımıza
Hepsini kaybedecek miyiz?
Boşluk ve şehir ışıkları arasına bakıyorum
Bütün varlığımız gözlerindeki yıldızlarda
Siyah gözlerindeki yıldızlarda
Tehlikeli bölgede yalnız başımıza
Elimi tutmaya hazır mısın?
Şüphenin ateşinde yalnız başımıza
Hepsini kaybedecek miyiz?
Hadi hayatımıza biraz ışık katalım
Ama gözlerinde fırtınayı kaybetme
Had hayatımıza biraz ışık katalım
Tehlikeli bölgede yalnız başımıza
Elimi tutmaya hazır mısın?
Şüphenin ateşinde yalnız başımıza
Hepsini kaybedecek miyiz?
Tehlikeli bölgede yalnız başımıza
Elimi tutmaya hazır mısın?
Şüphenin ateşinde yalnız başımıza
Hepsini kаybedecek miyiz?
Hepsini mi?
Hepѕini mi?",984,36.9,"['danger', 'zone', 'hand', 'flame', 'doubt', 'city', 'light', 'storm', 'eye', 'storm', 'eye', 'danger', 'zone', 'hand', 'flame', 'doubt', 'space', 'city', 'light', 'star', 'eye', 'star', 'eye', 'danger', 'zone', 'hand', 'flame', 'doubt', 'light', 'life', 'storm', 'eye', 'light', 'life', 'danger', 'zone', 'hand', 'flame', 'doubt', 'danger', 'zone', 'hand', 'flame', 'doubt', 'loѕe', 'gevarenzone', 'hand', 'verliezen', 'nooit', 'zou', 'storm', 'storm', 'gevarenzone', 'hand', 'verliezen', 'ogen', 'gevarenzone', 'hand', 'verliezen', 'licht', 'bewaar', 'storm', 'dat', 'licht', 'onze', 'leven', 'gevarenzone', 'hand', 'verliezen', 'gevarenzone', 'hand', 'verliezen', 'allemaal', 'verliezen', 'allemaаl', 'verliezen', 'ma', 'dan', 'doute', 'perdre', 'tempête', 'clair', 'ma', 'dan', 'doute', 'perdre', 'que', 'somme', 'dan', 'étoile', 'étoile', 'foncés', 'ma', 'dan', 'doute', 'perdre', 'dan', 'vie', 'gardon', 'qui', 'est', 'dan', 'vie', 'ma', 'dan', 'doute', 'perdre', 'ma', 'dan', 'doute', 'nouѕ', 'perdre', 'tout', 'tout', 'celа', 'allein', 'bereit', 'nehman', 'allein', 'wir', 'verlieren', 'könnte', 'dich', 'der', 'niemal', 'verlieren', 'könnte', 'niemal', 'deinen', 'schlagen', 'deinen', 'allein', 'bereit', 'nehman', 'allein', 'wir', 'verlieren', 'schauen', 'und', 'wir', 'sind', 'sind', 'deinen', 'deinen', 'dunklen', 'allein', 'bereit', 'nehman', 'allein', 'wir', 'verlieren', 'wenig', 'unser', 'bringen', 'der', 'ist', 'behalten', 'wenig', 'unser', 'bringen', 'allein', 'bereit', 'nehman', 'allein', 'wir', 'verlieren', 'allein', 'bereit', 'nehman', 'allein', 'wir', 'verlieren', 'verlieren', 'аlleѕ', 'στην', 'έτοιμος', 'πιάσεις', 'χέρι', 'χάσουμε', 'ποτέ', 'καταιγίδα', 'στην', 'έτοιμος', 'πιάσεις', 'χέρι', 'χάσουμε', 'όλα', 'ανάμεσα', 'Το', 'μόνο', 'είμαστε', 'στην', 'έτοιμος', 'πιάσεις', 'χέρι', 'χάσουμε', 'όλα', 'βάλουμε', 'λίγο', 'βάλουμε', 'λίγο', 'στην', 'έτοιμος', 'πιάσεις', 'χέρι', 'χάσουμε', 'στην', 'έτοιμος', 'πιάσεις', 'χέρι', 'χάσουμε', 'όλα', 'χάσουμε', 'χάσουμε', 'όλα', 'bölgede', 'başımıza', 'tutmaya', 'başımıza', 'şehir', 'fırtınayı', 'bölgede', 'başımıza', 'tutmaya', 'başımıza', 'şehir', 'varlığımız', 'bölgede', 'başımıza', 'tutmaya', 'başımıza', 'fırtınayı', 'kaybetme', 'ışık', 'bölgede', 'başımıza', 'tutmaya', 'başımıza', 'bölgede', 'başımıza', 'tutmaya', 'başımıza', 'miyiz']",25.9,11.0,Western Europe
2017,se,Sweden,Robin Bengtsson,I Can't Go On,5.0,5.0,344.0,126.0,218.0,David Kreuger;K-One;Robin Stjernberg,https://youtube.com/watch?v=RjH_4oYqLw4,0,1,1,"I can't go on
I can't go on 
Gotta keep it together
Don't get me wrong 
Don't get me wrong 
Cause baby you make me better
Hey
With just one look you make me shiver 
I just wanna take you home 
Wanna go OH 
Yeah I wanna go OOH
Now girl you make me a believer  
I wanna take off all my clothes   
wanna go OH 
You make me wanna go OH
I just can't go on no more 
When you look this freakin' beautiful
ooh
Hands down to the floor my love 
And I'm doing  
Whatever you want
I can't go on I can't go on  
When you look this freakin' beautiful  
I can't go on I can't go on  
When you look this freakin' beautiful
You've got me good 
You've got me good 
And I'm not going nowhere
Right in your hook 
That's understood 
But Im take you to somewhere
I just can't go on no more 
When you look this freakin' beautiful
Hands down to the floor my love 
And I'm doing  
Whatever you want
I can't go on I can't go on  
When you look this freakin' beautiful
I can't go on I can't go on  
When you look this freakin' beautiful
So freakin' beautiful  
Baby I just can't go on
I can't go on I can't go on  
When you look this freakin' beautiful
I can't go on I can't go on  
When you look this freakin' beautiful
So freakin' beautiful  
Baby I juѕt cаn't go on",984,35.0,"['baby', 'look', 'girl', 'believer', 'clothe', 'wanna', 'floor', 'love', 'freakin', 'hook', 'floor', 'love', 'freakin', 'freakin', 'freakin', 'freakin']",12.8,22.2,Northern Europe
2017,it,Italy,Francesco Gabbani,Occidentali's Karma,6.0,6.0,334.0,208.0,126.0,Fabio Ilacqua;Francesco Gabbani;Luca Chiaravalli,https://youtube.com/watch?v=KieE_MLv-ZY,0,0,1,"To be or ought to be 
The Hamlet-like doubt
As contemporary as Neolithic man
Intelligence is démodé
Easy answers…
Useless dilemmas…
Wanted: tales with a grand finale 
We hope (hope, yes!)
Whatever happens, panta rhei
And singing in the rain
Nirvana lessons
There's Buddha in single line
Yard time for everyone, their time of fame (Allez!)
The crowd chants a mantra
Evolution is stumbling
The naked ape is dancing
Westerners' karma
Westerners' karma
The naked ape is dancing
Westerners' karma
Wanted:
Virtual humanity
Sex appeal (sex appeal)
Whatever happens, panta rhei
And singing in the rain
Nirvana lessons
There's Buddha in single line
Yard time for everyone, their time of fame (Allez!)
The crowd chants a mantra
Evolution is stumbling
The naked ape is dancing
Westerners' karma
Westerners' karma
The naked ape is dancing
Westerners' karma
When life loses focus
Men fall
Westerners' karma
Westerners' karma
The ape rises
Namaste, Allez!
Nirvana lessons
There's Buddha in single line,
Yard time for everyone, their time of fame (Allez!)
The crowd chants a mantra
Evolution is stumbling
The naked ape is dancing
Westerners' karma
Westerners' karma
The naked ape is dancing
Westernerѕ' karmа
Ommmm...",984,33.9,"['doubt', 'man', 'answer', 'dilemma', 'tale', 'finale', 'rain', 'lesson', 'line', 'time', 'time', 'fame', 'crowd', 'ape', 'ape', 'humanity', 'appeal', 'sex', 'appeal', 'rain', 'lesson', 'line', 'time', 'time', 'fame', 'crowd', 'ape', 'ape', 'karma', 'life', 'focus', 'man', 'ape', 'lesson', 'line', 'time', 'time', 'fame', 'crowd', 'ape', 'ape']",21.1,12.8,Southern Europe
2017,ro,Romania,Ilinca feat. Alex Florea,Yodel It!,7.0,7.0,282.0,224.0,58.0,Mihai Alexandru,https://youtube.com/watch?v=ZSHc7iDuBCQ,0,0,1,"Hey, all you out there
Wanna sing and shout?
Yodele yodele oo, sing it
Yodele yodeleioo
♪ Yodeleeii ♪
♪ Yodeleeioo ♪
Sing and shout, i can't hear you
♪ Yodeleeii ♪
Yodele yodeleioo
♪ Yodeleeioo ♪
You never show the spark that makes you glow
You always run away, you always say no to the right things
Don't try to hide, the light, inside of you
Today might be the day when you will make it baby
So bring it on, bring it on, I'm a dreamer
If you don't believe it, come and see me I will teach you
If you never try, you'll never be alive
You are gonna miss out on this ride
♪ Yodeleeii, yodeleeii, yodeleeii, yodeleeioo ♪
Yodele yodele oo
♪ Yodeleeii, yodeleeii, yodeleeii, yodeleeioo ♪
Yodele yodeleioo
♪ Yodeleeii ♪
Wanna hear this now
♪ Yodeleeioo ♪
Gonna act really crazy
♪ Yodeleeii ♪
Yodele yodeleioo
♪ Yodeleioo ♪
Now what's the use of being so confused
Of doing all this work you really don't want to be doing
But you'll be fine, it's time to feel alive
Don't stop from reaching for the stars and keep on moving
So bring it on, bring it on, I'm a dreamer
If you don't believe it, come and see me, I will teach ya
If you never try, you'll never be alive
You are gonna miss out on this ride
♪ Yodeleeii, yodeleeii, yodeleeii, yodeleeioo ♪
Yodele yodele oo
♪ Yodeleeii, yodeleeii, yodeleeii, yodeleeioo ♪
Yodele yodeleioo
♪ Yodeleeii ♪
Wanna hear this now
♪ Yodeleeioo ♪
Gonna act really crazy
♪ Yodeleeii ♪
Yodele yodeleioo
♪ Yodeleioo ♪
Sitting alone at my desk on a 9 to 5 program, It just won't do
Get another coffee, get another one to make it through
Don't want this anymore
Don't you hide that light inside of you
Come and show me what you wanna do
If you're stuck in a place feeling incomplete
If you wanna run feeling like a misfit
Come on sing along
Come on sing this song
Say 1, 2, 3
♪ Yodeleeii, yodeleeiiooioioioioo, yodeleeioo ♪
Just shout it baby
♪ Yodeleeii, yodeleeiiooioioioioo, yodeleeioo ♪
Just shout it baby
♪ Yodeleeii ♪
Wanna hear this now
♪ Yodeleeioo ♪
Gonna act really crazy
♪ Yodeleeii ♪
Yodele yodeleioo
Just ѕhout it bаby",984,28.7,"['♪', 'spark', 'light', 'today', 'day', 'baby', 'dreamer', 'ride', 'yodeleeioo', 'oo', 'yodeleeioo', 'use', 'work', 'time', 'star', 'dreamer', 'ride', 'yodeleeioo', 'oo', 'yodeleeioo', 'desk', 'program', 'coffee', 'one', 'light', 'place', 'feeling', 'misfit', 'sing', 'song', 'yodeleeiiooioioioioo', 'yodeleeioo', 'baby', 'yodeleeiiooioioioioo', 'yodeleeioo', 'baby']",22.8,5.9,Eastern Europe
2017,hu,Hungary,Joci Pápai,Origo,8.0,8.0,200.0,152.0,48.0,József Pápai,https://youtube.com/watch?v=hqM0AkP7zcI,0,0,1,"You must close your eyes
so you will see me
To conquer my heart
You must know my soul
If you don't need me, let me go
I was born a vagabond
I have suffered enough
but God sees me, sees me
Jálomá lommá, jálomá lommá
Jálomá lommá lomalom
Jálomá lommá, jálomá nédinná
Jálomá lommá, lomálom
Why did you lie to me
That the color of skin doesn't matter
You know that I have brown eyes
This never changes
I'm not asking you anymore
Get out of here, leave me
I don't to see you
I curse you forever
Jálomá lommá, jálomá lommá
Jálomá lommá lomalom
Jálomá lommá, jálomá nédinná
Jálomá lommá, lomálom
God spoke to me when I was 4 years old
He put a real gun in my hand
I knew only He can take care of me
I practised more than a samurai
I can trust Him, He always tells the truth
I cry with Him but he shows me the way
This alliance will last forever
It's not expendable, He is the most supreme treasure
Mysterious forces were in the child
They were afraid of him, it shows in their eyes
My strings are attached, the body cries
You defend yourself in vain – the instrument is poisoned
I soak the people with music
You hear my melody, you know my name
The road is long, I have sores on my back
Tears of a thouѕand people are played on my guitar
Jálomá lommá, jálomá lommá
Jálomá lommá lomalom
Jálomá lommá, jálomá nédinná
Jálomá lommá, lomálom
Jálomá lommá, jálomá lommá
Jálomá lommá lomаlom
Jálomá lommá, jálomá nédinná
Jálomá lommá, lomálom",984,20.3,"['eye', 'heart', 'soul', 'vagabond', 'color', 'skin', 'eye', 'year', 'gun', 'hand', 'care', 'samurai', 'truth', 'way', 'alliance', 'treasure', 'force', 'child', 'eye', 'string', 'body', 'vain', 'instrument', 'people', 'music', 'melody', 'name', 'road', 'sore', 'tear', 'thouѕand', 'people', 'guitar']",15.4,4.9,Eastern Europe
2017,au,Australia,Isaiah Firebrace,Don't Come Easy,9.0,9.0,173.0,2.0,171.0,Anthony Egizii;David Musumeci;Michael Angelo,https://youtube.com/watch?v=YTCP4S1dqwA,0,0,1,"I can tell by your eyes you want more than this
But can we be much more beyond these sheets?
No I don't, don't wanna mess with your head
But my love, it's hard to love again
It don't come easy and it don't come cheap
Been burned too many times to love easily
Don't mistake me, my love runs deep
But it don't come easy, it don't come cheap
No, not with me
I used to move in fast to erase my past
But it never works, no, it never lasts, no
In my mind I gotta get things right
Take it slow before I jump this time
No, it don't come easy, no, it don't come cheap
Been burned too many times to love easily
Don't mistake me, my love runs deep
But it don't come easy, it don't come cheap
No, not with me
And if you think I've got a heart of stone
You couldn't be more wrong, oh…
You might think I've been afraid too long
Afraid of love
But it don't come easy
Been burned too many times to love easily
Don't mistake me, my love runs deep
But it don't come easy, it don't come cheap
No, not with me
Oh… no, not with me
Oh… don't mistake me, my love runs deep
But it don't come eaѕy, it don't come cheаp
No, not with me",984,17.6,"['eye', 'sheet', 'mess', 'head', 'love', 'time', 'love', 'past', 'mind', 'time', 'time', 'love', 'heart', 'stone', 'love', 'time', 'love', 'love', 'eaѕy', 'cheаp']",0.2,17.4,Non-European
2017,no,Norway,Jowst,Grab the Moment,10.0,10.0,158.0,29.0,129.0,Joakim With Steen,https://youtube.com/watch?v=U-Bk0PCotY0,0,0,1,"They read me like a book that is open
While punching on a bag and I'm choking
I'm looking for a sign while they're stepping on my mind
But I hide behind a simpleminded notion
I try to act cool but I'm boiling
Feeling like a fool that was chosen
Try to keep myself calm while my head was getting bombed
Really need to get that good vibe going
So when it's all or nothing
I put my nerves in the coffin
So when it's all or nothing
I put my nerves in the coffin
I'm gonna kill that voice in my head
I don't care about falling
I'm gonna grab the moment
I'm gonna kill that voice in my head
I don't care about falling
I'm gonna grab the moment
Getting kinda heavy on my shoulders
Try to stand straight but I'm boneless
Got a pocketful of prose while I'm walking on my toes
And I'm coping with a map that is roadless
Got eyes in my neck but I'm absent
I'm quiet in a corner seeking action
I wanna be bold but I'm only getting old
I need to stop drowning in distractions
So when it's all or nothing
I better get that good vibe buzzing
So when it's all or nothing
I get that good vibe buzzing
I'm gonna kill that voice in my head
I don't care about falling
I'm gonna grab the moment
I'm gonna kill that voice in my head
I don't care about falling
I'm gonna grab the moment
Hidden deep in that beat
There's a calling for that leap
Got no control but I know
There's a fire in my soul
Hidden deep in that beat
There's a calling for that leap
Got no control but I know
There's a fire in my ѕoul
I'm gonna kill that voice in my head
I don't care about falling
I'm gonna grab the moment
I'm gonna kill that voice in my head
I don't care about falling
I'm gonna grаb the moment",984,16.1,"['book', 'bag', 'sign', 'mind', 'notion', 'feeling', 'fool', 'head', 'vibe', 'nerve', 'coffin', 'nerve', 'coffin', 'voice', 'head', 'moment', 'voice', 'head', 'moment', 'shoulder', 'boneless', 'pocketful', 'prose', 'toe', 'map', 'roadless', 'eye', 'neck', 'corner', 'action', 'distraction', 'vibe', 'vibe', 'voice', 'head', 'moment', 'voice', 'head', 'moment', 'beat', 'calling', 'leap', 'control', 'fire', 'soul', 'beat', 'calling', 'leap', 'control', 'fire', 'voice', 'head', 'moment', 'voice', 'head', 'moment']",2.9,13.1,Northern Europe
2017,nl,Netherlands,OG3NE,Lights And Shadows,11.0,11.0,150.0,15.0,135.0,Rick Vol;Rory de Kievit,https://youtube.com/watch?v=_9XsCqGg8ls,0,0,1,"Cry no more, cry no more
Though the hallway catches light,
it won't reach the corner where you strongly fight.
(Here in the shadow)
At this place they know the game,
outside the world will turn and feel the same.
(There in the sunlight)
But you are so much more, to me,
than the one who carries all the burden,
I can only hope, once you fly, you'll be free
you should never
Cry, no more, feeling all alone and insecure
you have been going through these stages
now it's time to turn the pages
We're gonna stand in line
and not give up but walk that road
that everybody goes,
through lights and shadows
Every time the candle glows,
it lightens up the space but no one knows
(Will there be a dark side?)
Every battle's victory
is a double feeling when you cannot be
(Here in the spotlight)
Cause you are so much more, to me,
than the one who lifts us on your shoulders,
I can only hope, once you fly, you'll be free
you should never
Cry, no more, feeling all alone and insecure
you have been going through these stages
now it's time to turn the pages
We're gonna stand in line
and not give up but walk that road
that everybody goes,
through lights and shadows
On a scale of one to ten
you got the biggest score you're heaven sent
no one will doubt that you're an angel
So what went wrong this time,
hurt nobody, did no crime,
what's with the universe, why you?
Cry, no more, feeling all alone and insecure
you have been going through these stages
now it's time to turn the pages
We're gonna stand in line
and not give up but walk that road
that everybody goes,
through lights and shаdowѕ",984,15.2,"['hallway', 'light', 'corner', 'shadow', 'place', 'game', 'world', 'sunlight', 'one', 'burden', 'stage', 'time', 'page', 'line', 'road', 'light', 'shadow', 'time', 'candle', 'space', 'one', 'side', 'battle', 'victory', 'feeling', 'spotlight', 'one', 'shoulder', 'stage', 'time', 'page', 'line', 'road', 'light', 'shadow', 'scale', 'score', 'one', 'angel', 'time', 'crime', 'universe', 'stage', 'time', 'page', 'line', 'road', 'light', 'shаdowѕ']",1.5,13.7,Western Europe
2017,fr,France,Alma,Requiem,12.0,12.0,135.0,90.0,45.0,Nazim Khaled,https://youtube.com/watch?v=HjiLKsLQl4I,0,0,1,"Love dies, love is born
Centuries pass and disappear
What you believe is dead
Is a season and nothing more
One weary day of this wandering
You will go, what does it matter
Because the world will turn again
Even we we don't turn anymore
Kiss me, tell me that you love me
Make me smile in the middle of a requiem
Kiss me, tell me that you love me
Make me dance until the time comes again
What he gave
Will you take me to paradise?
With you nothing ever dies
You take my smile and make it bright
Before the night erase the light
I won't go below silver skies
The only dark is in your eyes
We cry but we still survive
That's the beauty of the requiem
The sparks become flames
The little girls become women
What you think is death
Is an inferno and nothing more
Our rips, our declines
We think that they have importance
But tomorrow the day will be reborn
Like if we had not lived
Kiss me, tell me that you love me
Make me smile in the middle of a requiem
Kiss me, tell me that you love me
Make me dance until the time comes again
What he gave
Will you take me to paradise?
With you nothing ever dies
You take my smile and make it bright
Before the night erase the light
I won't go below silver skies
The only dark is in your eyes
We cry but we still survive
That's the beauty of the requiem
Love is born, love dies
Tonight I'm finally not afraid
I know that I will love again
When the world doesn't turn anymore
Love is born, love dies
Tonight I'm finally not afraid
I know that I will love again
When the world doesn't turn anymore
Kiss me, tell me that you love me
Make me smile in the middle of a requiem
Kiss me, tell me that you love me
Make me dance until the time comes again
What he gave
Kiss me, tell me that you love me
Kiss me
Kiss me, tell me thаt you love me
Kisѕ me",984,13.7,"['love', 'love', 'century', 'season', 'day', 'wandering', 'world', 'middle', 'requiem', 'time', 'smile', 'night', 'erase', 'light', 'silver', 'sky', 'dark', 'eye', 'beauty', 'requiem', 'spark', 'flame', 'girl', 'woman', 'death', 'inferno', 'rip', 'decline', 'importance', 'tomorrow', 'day', 'middle', 'requiem', 'time', 'smile', 'night', 'erase', 'light', 'silver', 'sky', 'dark', 'eye', 'beauty', 'requiem', 'love', 'tonight', 'world', 'love', 'tonight', 'world', 'middle', 'requiem', 'time']",9.1,4.6,Western Europe
